Protocol,Port,Domain,Request Status,Screenshot Path, Source Path
http,80,www.bic.marines.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/screens/http.www.bic.marines.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/source/http.www.bic.marines.mil.txt
http,80,www.clr27.marines.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/screens/http.www.clr27.marines.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/source/http.www.clr27.marines.mil.txt
http,80,www.dpc-east.marines.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/screens/http.www.dpc-east.marines.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/source/http.www.dpc-east.marines.mil.txt
http,80,www.futures.marines.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/screens/http.www.futures.marines.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/source/http.www.futures.marines.mil.txt
http,80,www.japan.marines.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/screens/http.www.japan.marines.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/source/http.www.japan.marines.mil.txt
http,80,www.logcom.marines.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/screens/http.www.logcom.marines.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/source/http.www.logcom.marines.mil.txt
http,80,www.macg28.marines.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/screens/http.www.macg28.marines.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/source/http.www.macg28.marines.mil.txt
http,80,www.marcorsyscom.marines.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/screens/http.www.marcorsyscom.marines.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/source/http.www.marcorsyscom.marines.mil.txt
http,80,www.marfork.marines.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/screens/http.www.marfork.marines.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/source/http.www.marfork.marines.mil.txt
http,80,www.marforstrat.marines.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/screens/http.www.marforstrat.marines.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/source/http.www.marforstrat.marines.mil.txt
http,80,www.mcasfutenma.marines.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/screens/http.www.mcasfutenma.marines.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/source/http.www.mcasfutenma.marines.mil.txt
http,80,www.mcasiwakuni.marines.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/screens/http.www.mcasiwakuni.marines.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/source/http.www.mcasiwakuni.marines.mil.txt
